asn,filtering,confidence,source,category
14654,unknown,0.9975,APNIC,
14654,unknown,1.0,ROVISTA,
25921,unknown,0.9974,APNIC,
25921,unknown,1.0,ROVISTA,
1640,unknown,0.9974,APNIC,
1640,unknown,0.41935482999999996,ROVISTA,
19323,unknown,0.9972,APNIC,
19323,unknown,1.0,ROVISTA,
54538,unknown,0.9971,APNIC,
22302,unknown,0.9971,APNIC,
22302,unknown,1.0,ROVISTA,
20057,unknown,0.997,APNIC,
20057,unknown,9.9,Friends,5
20057,unknown,1.0,ROVISTA,
701,unknown,0.9969,APNIC,
701,unknown,0.9677419,ROVISTA,
6079,unknown,0.9968,APNIC,
6079,unknown,1.0,Friends,3
6079,unknown,0.9677419,ROVISTA,
23314,unknown,0.9965999999999999,APNIC,
23314,unknown,1.0,ROVISTA,
16942,unknown,0.9965999999999999,APNIC,
16942,unknown,1.0,ROVISTA,
11668,unknown,0.9965,APNIC,
11668,unknown,1.0,ROVISTA,
14140,unknown,0.996,APNIC,
14140,unknown,1.0,ROVISTA,
207990,unknown,0.9959,APNIC,
12119,unknown,0.9958,APNIC,
12119,unknown,1.0,ROVISTA,
203020,unknown,0.9954999999999999,APNIC,
203020,unknown,9.9,Friends,5
203020,unknown,1.0,ROVISTA,
36103,unknown,0.9954000000000001,APNIC,
36103,unknown,0.83870965,ROVISTA,
21779,unknown,0.9947,APNIC,
21779,unknown,1.0,ROVISTA,
31775,unknown,0.9945999999999999,APNIC,
31775,unknown,9.9,Friends,5
31775,unknown,1.0,ROVISTA,
3549,unknown,0.9942,APNIC,
3549,unknown,9.9,Friends,4
3549,unknown,1.0,ROVISTA,
148996,unknown,0.9940000000000001,APNIC,
16574,unknown,0.9937,APNIC,
16574,unknown,1.0,ROVISTA,
18712,unknown,0.9937,APNIC,
18712,unknown,0.9354838999999999,ROVISTA,
14576,unknown,0.9932,APNIC,
14576,unknown,1.0,ROVISTA,
399143,unknown,0.9926999999999999,APNIC,
58212,unknown,0.9921,APNIC,
58212,unknown,1.0,ROVISTA,
3356,unknown,0.9921,APNIC,
3356,unknown,1.0,Friends,3
3356,unknown,1.0,ROVISTA,
1239,unknown,0.9919,APNIC,
1239,unknown,1.0,Friends,6
1239,unknown,0.9032258,ROVISTA,
32703,unknown,0.9912000000000001,APNIC,
32703,unknown,1.0,ROVISTA,
33725,unknown,0.991,APNIC,
33725,unknown,0.9354838999999999,ROVISTA,
46573,unknown,0.9908,APNIC,
46573,unknown,1.0,ROVISTA,
399203,unknown,0.9904999999999999,APNIC,
36692,unknown,0.9903,APNIC,
36692,unknown,1.0,Friends,7
36692,unknown,1.0,ROVISTA,
32845,unknown,0.9901000000000001,APNIC,
46997,unknown,0.9899,APNIC,
33657,unknown,0.9887999999999999,APNIC,
33657,unknown,1.0,ROVISTA,
13427,unknown,0.988,APNIC,
13427,unknown,1.0,ROVISTA,
26894,unknown,0.9875,APNIC,
18495,unknown,0.9873000000000001,APNIC,
18495,unknown,0.87096775,ROVISTA,
54458,unknown,0.9868000000000001,APNIC,
394356,unknown,0.9867,APNIC,
55799,unknown,0.9856,APNIC,
399837,unknown,0.9854999999999999,APNIC,
63107,unknown,0.9854999999999999,APNIC,
63107,unknown,1.0,ROVISTA,
13868,unknown,0.9851000000000001,APNIC,
13868,unknown,1.0,ROVISTA,
27419,unknown,0.9848,APNIC,
27419,unknown,1.0,ROVISTA,
20115,unknown,0.9847,APNIC,
20115,unknown,1.0,ROVISTA,
5723,unknown,0.9845,APNIC,
5723,unknown,0.58064514,ROVISTA,
396097,unknown,0.9841,APNIC,
396097,unknown,0.7307692,ROVISTA,
3833,unknown,0.9831,APNIC,
3833,unknown,1.0,ROVISTA,
11606,unknown,0.9828,APNIC,
11606,unknown,0.87096775,ROVISTA,
397086,unknown,0.9826,APNIC,
35971,unknown,0.9811,APNIC,
35971,unknown,0.58064514,ROVISTA,
2701,unknown,0.9808,APNIC,
2701,unknown,1.0,ROVISTA,
6939,unknown,0.9804,APNIC,
6939,unknown,1.0,Friends,3
6939,unknown,1.0,ROVISTA,
40281,unknown,0.9804,APNIC,
40281,unknown,0.09677419000000001,ROVISTA,
11215,unknown,0.9795999999999999,APNIC,
11215,unknown,9.9,Friends,5
11215,unknown,0.9677419,ROVISTA,
40866,unknown,0.9781,APNIC,
40866,unknown,1.0,ROVISTA,
13638,unknown,0.9737,APNIC,
30383,unknown,0.9703,APNIC,
30383,unknown,0.3548387,ROVISTA,
398180,unknown,0.9690000000000001,APNIC,
398180,unknown,0.7307692,ROVISTA,
22351,unknown,0.9686,APNIC,
22351,unknown,1.0,ROVISTA,
399148,unknown,0.9667,APNIC,
399148,unknown,0.96153843,ROVISTA,
136620,unknown,0.9661,APNIC,
12042,unknown,0.9631000000000001,APNIC,
10796,unknown,0.9626,APNIC,
10796,unknown,1.0,Friends,3
10796,unknown,0.87096775,ROVISTA,
18632,unknown,0.9612,APNIC,
18632,unknown,1.0,ROVISTA,
10967,unknown,0.96,APNIC,
297,unknown,0.96,APNIC,
8560,unknown,0.9589,APNIC,
8560,unknown,9.9,Friends,4
8560,unknown,1.0,ROVISTA,
11427,unknown,0.9579000000000001,APNIC,
11427,unknown,9.9,Friends,5
11427,unknown,0.7096774,ROVISTA,
26097,unknown,0.9578,APNIC,
26097,unknown,0.9032258,ROVISTA,
12271,unknown,0.9566,APNIC,
12271,unknown,0.7419355,ROVISTA,
10838,unknown,0.9545,APNIC,
10838,unknown,0.83870965,ROVISTA,
63383,unknown,0.9540000000000001,APNIC,
40065,unknown,0.9536,APNIC,
40065,unknown,0.7741935,ROVISTA,
33363,unknown,0.9534,APNIC,
33363,unknown,9.9,Friends,5
33363,unknown,0.8064516,ROVISTA,
20001,unknown,0.9526,APNIC,
20001,unknown,9.9,Friends,5
20001,unknown,0.8064516,ROVISTA,
11426,unknown,0.9523,APNIC,
11426,unknown,9.9,Friends,5
11426,unknown,0.83870965,ROVISTA,
3480,unknown,0.9517,APNIC,
3456,unknown,0.9516,APNIC,
3456,unknown,0.48387095,ROVISTA,
11351,unknown,0.9516,APNIC,
11351,unknown,9.9,Friends,5
11351,unknown,0.83870965,ROVISTA,
26133,unknown,0.9498000000000001,APNIC,
26133,unknown,0.6774193600000001,ROVISTA,
6461,unknown,0.9472,APNIC,
6461,unknown,1.0,Friends,7
6461,unknown,1.0,ROVISTA,
14143,unknown,0.9467,APNIC,
17064,unknown,0.9459000000000001,APNIC,
17064,unknown,1.0,ROVISTA,
14381,unknown,0.9434,APNIC,
14381,unknown,0.9677419,ROVISTA,
11955,unknown,0.9431999999999999,APNIC,
11955,unknown,0.9032258,ROVISTA,
26297,unknown,0.9412,APNIC,
29854,unknown,0.9340999999999999,APNIC,
22800,unknown,0.9333,APNIC,
22800,unknown,0.83870965,ROVISTA,
397391,unknown,0.9318000000000001,APNIC,
15081,unknown,0.9286,APNIC,
15081,unknown,1.0,ROVISTA,
27202,unknown,0.9265000000000001,APNIC,
27202,unknown,0.16129032,ROVISTA,
400228,unknown,0.9262999999999999,APNIC,
20412,unknown,0.9259999999999999,APNIC,
20412,unknown,1.0,ROVISTA,
393227,unknown,0.9237000000000001,APNIC,
393227,unknown,1.0,ROVISTA,
15830,unknown,0.9196,APNIC,
15830,unknown,9.9,Friends,4
393460,unknown,0.9192,APNIC,
62738,unknown,0.9179999999999999,APNIC,
62738,unknown,1.0,ROVISTA,
979,unknown,0.9077,APNIC,
54142,unknown,0.9016,APNIC,
4581,unknown,0.8995000000000001,APNIC,
3561,unknown,0.8939,APNIC,
3561,unknown,9.9,Friends,4
3561,unknown,1.0,ROVISTA,
8092,unknown,0.8920999999999999,APNIC,
8092,unknown,0.87096775,ROVISTA,
54075,unknown,0.8881,APNIC,
54075,unknown,1.0,ROVISTA,
11924,unknown,0.8842,APNIC,
11924,unknown,0.9032258,ROVISTA,
398191,unknown,0.8793000000000001,APNIC,
35871,unknown,0.8769,APNIC,
35871,unknown,0.9032258,ROVISTA,
53959,unknown,0.8667,APNIC,
53959,unknown,0.87096775,ROVISTA,
22768,unknown,0.8590000000000001,APNIC,
22768,unknown,0.9032258,ROVISTA,
14901,unknown,0.84,APNIC,
14901,unknown,1.0,ROVISTA,
398765,unknown,0.8281000000000001,APNIC,
19605,unknown,0.8256999999999999,APNIC,
19605,unknown,1.0,ROVISTA,
2707,unknown,0.8125,APNIC,
2707,unknown,9.9,Friends,4
2707,unknown,1.0,ROVISTA,
54936,unknown,0.8123999999999999,APNIC,
54936,unknown,1.0,ROVISTA,
22598,unknown,0.8119,APNIC,
22598,unknown,0.7419355,ROVISTA,
3491,unknown,0.8107,APNIC,
3491,unknown,1.0,Friends,3
3491,unknown,1.0,ROVISTA,
32133,unknown,0.7987000000000001,APNIC,
32133,unknown,1.0,ROVISTA,
7832,unknown,0.7925,APNIC,
7832,unknown,0.83870965,ROVISTA,
32212,unknown,0.7917000000000001,APNIC,
397936,unknown,0.7807999999999999,APNIC,
2386,unknown,0.7672,APNIC,
2386,unknown,1.0,ROVISTA,
396253,unknown,0.7672,APNIC,
396253,unknown,0.96153843,ROVISTA,
53508,unknown,0.7582,APNIC,
33167,unknown,0.7523000000000001,APNIC,
33167,unknown,0.2580645,ROVISTA,
54392,unknown,0.75,APNIC,
11191,unknown,0.75,APNIC,
11191,unknown,0.9354838999999999,ROVISTA,
398025,unknown,0.7494,APNIC,
13676,unknown,0.7406999999999999,APNIC,
13676,unknown,0.7419355,ROVISTA,
40831,unknown,0.7368000000000001,APNIC,
40831,unknown,0.7419355,ROVISTA,
7925,unknown,0.7323000000000001,APNIC,
32104,unknown,0.7308,APNIC,
30641,unknown,0.7253000000000001,APNIC,
30641,unknown,1.0,ROVISTA,
19256,unknown,0.7227,APNIC,
7352,unknown,0.72,APNIC,
7352,unknown,1.0,ROVISTA,
63296,unknown,0.7132,APNIC,
16524,unknown,0.7037,APNIC,
16524,unknown,0.83870965,ROVISTA,
147049,unknown,0.7036,APNIC,
2726,unknown,0.7,APNIC,
14818,unknown,0.6981,APNIC,
397373,unknown,0.6968000000000001,APNIC,
397373,unknown,0.15384616,ROVISTA,
399065,unknown,0.6823,APNIC,
32726,unknown,0.6774,APNIC,
398766,unknown,0.6761,APNIC,
19564,unknown,0.6716,APNIC,
63353,unknown,0.6667000000000001,APNIC,
63353,unknown,1.0,ROVISTA,
14277,unknown,0.6574,APNIC,
14277,unknown,1.0,ROVISTA,
30598,unknown,0.6557999999999999,APNIC,
30598,unknown,1.0,ROVISTA,
6233,unknown,0.6554000000000001,APNIC,
6233,unknown,0.9354838999999999,ROVISTA,
210008,unknown,0.6389,APNIC,
26831,unknown,0.6364,APNIC,
26831,unknown,1.0,ROVISTA,
27578,unknown,0.6351,APNIC,
27578,unknown,0.9354838999999999,ROVISTA,
33544,unknown,0.6333,APNIC,
6621,unknown,0.6321,APNIC,
6621,unknown,0.6774193600000001,ROVISTA,
395948,unknown,0.6292,APNIC,
395948,unknown,0.9230769,ROVISTA,
39948,unknown,0.6212,APNIC,
39948,unknown,0.58064514,ROVISTA,
47038,unknown,0.6188,APNIC,
47038,unknown,0.7419355,ROVISTA,
11994,unknown,0.6175999999999999,APNIC,
11994,unknown,1.0,ROVISTA,
32123,unknown,0.6027,APNIC,
18474,unknown,0.6011,APNIC,
18474,unknown,0.9354838999999999,ROVISTA,
22439,unknown,0.5958,APNIC,
17210,unknown,0.5846,APNIC,
17210,unknown,0.9032258,ROVISTA,
394326,unknown,0.5784,APNIC,
397270,unknown,0.5757,APNIC,
397270,unknown,0.84615386,ROVISTA,
20303,unknown,0.5722,APNIC,
20303,unknown,1.0,ROVISTA,
16495,unknown,0.5719,APNIC,
16495,unknown,0.87096775,ROVISTA,
11492,unknown,0.5657,APNIC,
11492,unknown,1.0,Friends,6
11492,unknown,0.9677419,ROVISTA,
44444,unknown,0.5636,APNIC,
44444,unknown,0.4516129,ROVISTA,
21632,unknown,0.56,APNIC,
398009,unknown,0.5574,APNIC,
398009,unknown,0.8076923,ROVISTA,
1299,unknown,0.5526,APNIC,
1299,unknown,1.0,Friends,3
1299,unknown,1.0,ROVISTA,
13994,unknown,0.5517,APNIC,
13994,unknown,0.8064516,ROVISTA,
394475,unknown,0.5504,APNIC,
22191,unknown,0.5467,APNIC,
22191,unknown,0.2580645,ROVISTA,
18913,unknown,0.5455,APNIC,
14726,unknown,0.5342,APNIC,
14726,unknown,0.9354838999999999,ROVISTA,
40021,unknown,0.5294,APNIC,
40021,unknown,1.0,ROVISTA,
32003,unknown,0.5278,APNIC,
32003,unknown,1.0,ROVISTA,
25611,unknown,0.5224,APNIC,
25611,unknown,0.7419355,ROVISTA,
11620,unknown,0.5202,APNIC,
11620,unknown,1.0,ROVISTA,
11597,unknown,0.5158,APNIC,
11597,unknown,0.9354838999999999,ROVISTA,
1441,unknown,0.5104,APNIC,
393240,unknown,0.5094,APNIC,
393240,unknown,1.0,ROVISTA,
33258,unknown,0.5075,APNIC,
14371,unknown,0.4963,APNIC,
14371,unknown,0.7419355,ROVISTA,
17380,unknown,0.49579999999999996,APNIC,
17380,unknown,0.29032257,ROVISTA,
42473,unknown,0.4954,APNIC,
42473,unknown,9.9,Friends,5
1819,unknown,0.4899,APNIC,
1819,unknown,0.7741935,ROVISTA,
16468,unknown,0.46549999999999997,APNIC,
16468,unknown,1.0,ROVISTA,
142036,unknown,0.46270000000000006,APNIC,
2727,unknown,0.4593,APNIC,
2727,unknown,0.7096774,ROVISTA,
393737,unknown,0.45740000000000003,APNIC,
393737,unknown,0.96153843,ROVISTA,
46475,unknown,0.4545,APNIC,
46475,unknown,0.32258064,ROVISTA,
14618,unknown,0.429,APNIC,
14618,unknown,0.7419355,ROVISTA,
25754,unknown,0.4265,APNIC,
17212,unknown,0.4253,APNIC,
17212,unknown,1.0,ROVISTA,
397293,unknown,0.42219999999999996,APNIC,
397293,unknown,0.9230769,ROVISTA,
393436,unknown,0.42219999999999996,APNIC,
393436,unknown,0.53846157,ROVISTA,
396422,unknown,0.41100000000000003,APNIC,
396422,unknown,0.9230769,ROVISTA,
8103,unknown,0.4086,APNIC,
8103,unknown,1.0,ROVISTA,
32458,unknown,0.40619999999999995,APNIC,
25961,unknown,0.3981,APNIC,
25961,unknown,0.5483871,ROVISTA,
13534,unknown,0.39659999999999995,APNIC,
13534,unknown,0.9354838999999999,ROVISTA,
54934,unknown,0.39299999999999996,APNIC,
54934,unknown,0.9032258,ROVISTA,
13150,unknown,0.39130000000000004,APNIC,
400633,unknown,0.3907,APNIC,
398194,unknown,0.3898,APNIC,
210,unknown,0.3872,APNIC,
25649,unknown,0.38520000000000004,APNIC,
13823,unknown,0.38420000000000004,APNIC,
13823,unknown,0.19354838000000002,ROVISTA,
16527,unknown,0.3803,APNIC,
16527,unknown,0.9354838999999999,ROVISTA,
30182,unknown,0.3788,APNIC,
399049,unknown,0.366,APNIC,
29968,unknown,0.3643,APNIC,
29968,unknown,1.0,ROVISTA,
23423,unknown,0.3583,APNIC,
26311,unknown,0.35369999999999996,APNIC,
26311,unknown,0.9677419,ROVISTA,
36610,unknown,0.35090000000000005,APNIC,
2828,unknown,0.3482,APNIC,
2828,unknown,0.9677419,ROVISTA,
32307,unknown,0.34590000000000004,APNIC,
32307,unknown,0.9677419,ROVISTA,
11976,unknown,0.33759999999999996,APNIC,
11976,unknown,0.9032258,ROVISTA,
54119,unknown,0.3333,APNIC,
54119,unknown,0.61290324,ROVISTA,
33647,unknown,0.33240000000000003,APNIC,
33647,unknown,1.0,ROVISTA,
394473,unknown,0.3318,APNIC,
15129,unknown,0.3248,APNIC,
40641,unknown,0.3218,APNIC,
7029,unknown,0.3152,APNIC,
14749,unknown,0.3139,APNIC,
14749,unknown,0.2580645,ROVISTA,
131199,unknown,0.3118,APNIC,
39938,unknown,0.3036,APNIC,
53282,unknown,0.2921,APNIC,
11809,unknown,0.2909,APNIC,
11809,unknown,0.516129,ROVISTA,
394225,unknown,0.2785,APNIC,
394225,unknown,1.0,ROVISTA,
25820,unknown,0.2758,APNIC,
25820,unknown,0.4516129,ROVISTA,
3842,unknown,0.2717,APNIC,
3842,unknown,0.32258064,ROVISTA,
203724,unknown,0.27140000000000003,APNIC,
397303,unknown,0.2705,APNIC,
397423,unknown,0.2681,APNIC,
31822,unknown,0.2667,APNIC,
31822,unknown,0.87096775,ROVISTA,
10821,unknown,0.26649999999999996,APNIC,
17306,unknown,0.2638,APNIC,
17306,unknown,0.29032257,ROVISTA,
30264,unknown,0.2634,APNIC,
30264,unknown,1.0,ROVISTA,
19635,unknown,0.26280000000000003,APNIC,
19635,unknown,0.9032258,ROVISTA,
36797,unknown,0.2561,APNIC,
36797,unknown,0.516129,ROVISTA,
55081,unknown,0.2557,APNIC,
55081,unknown,0.38709676000000004,ROVISTA,
27446,unknown,0.25420000000000004,APNIC,
27446,unknown,9.9,Friends,4
46792,unknown,0.2539,APNIC,
40459,unknown,0.25,APNIC,
399790,unknown,0.2477,APNIC,
1736,unknown,0.24530000000000002,APNIC,
32278,unknown,0.24530000000000002,APNIC,
32278,unknown,1.0,ROVISTA,
22408,unknown,0.23850000000000002,APNIC,
6620,unknown,0.2311,APNIC,
6620,unknown,0.22580644,ROVISTA,
17385,unknown,0.22829999999999998,APNIC,
17385,unknown,9.9,Friends,4
17385,unknown,0.4516129,ROVISTA,
393581,unknown,0.22640000000000002,APNIC,
393581,unknown,1.0,ROVISTA,
396226,unknown,0.2262,APNIC,
62728,unknown,0.22399999999999998,APNIC,
62728,unknown,0.7419355,ROVISTA,
22647,unknown,0.2232,APNIC,
22647,unknown,1.0,ROVISTA,
213230,unknown,0.2206,APNIC,
399519,unknown,0.2188,APNIC,
35894,unknown,0.2147,APNIC,
397137,unknown,0.2048,APNIC,
397137,unknown,0.88461536,ROVISTA,
21984,unknown,0.2,APNIC,
63178,unknown,0.2,APNIC,
26727,unknown,0.1911,APNIC,
16954,unknown,0.1882,APNIC,
16954,unknown,1.0,ROVISTA,
46867,unknown,0.1858,APNIC,
46867,unknown,0.6451613,ROVISTA,
16504,unknown,0.183,APNIC,
16504,unknown,0.9354838999999999,ROVISTA,
397162,unknown,0.1818,APNIC,
40306,unknown,0.17370000000000002,APNIC,
399007,unknown,0.1722,APNIC,
204957,unknown,0.17149999999999999,APNIC,
204957,unknown,9.9,Friends,5
204957,unknown,0.5483871,ROVISTA,
2731,unknown,0.16829999999999998,APNIC,
2731,unknown,1.0,ROVISTA,
22898,unknown,0.1672,APNIC,
22898,unknown,0.83870965,ROVISTA,
397836,unknown,0.16670000000000001,APNIC,
18530,unknown,0.16440000000000002,APNIC,
18530,unknown,9.9,Friends,5
18530,unknown,0.16129032,ROVISTA,
20030,unknown,0.16079999999999997,APNIC,
55044,unknown,0.1607,APNIC,
55044,unknown,0.22580644,ROVISTA,
11979,unknown,0.15839999999999999,APNIC,
51684,unknown,0.1583,APNIC,
53766,unknown,0.1583,APNIC,
397050,unknown,0.1565,APNIC,
13614,unknown,0.1479,APNIC,
13614,unknown,0.9354838999999999,ROVISTA,
14978,unknown,0.1449,APNIC,
397354,unknown,0.1447,APNIC,
397354,unknown,0.30769232,ROVISTA,
394972,unknown,0.1432,APNIC,
394972,unknown,1.0,Friends,7
394972,unknown,1.0,ROVISTA,
399820,unknown,0.1413,APNIC,
395795,unknown,0.1389,APNIC,
395795,unknown,1.0,ROVISTA,
394330,unknown,0.1384,APNIC,
18897,unknown,0.13449999999999998,APNIC,
19955,unknown,0.1331,APNIC,
6325,unknown,0.1282,APNIC,
6325,unknown,0.3548387,ROVISTA,
22379,unknown,0.1265,APNIC,
22379,unknown,0.32258064,ROVISTA,
53818,unknown,0.12359999999999999,APNIC,
397026,unknown,0.1182,APNIC,
12083,unknown,0.1176,APNIC,
36352,unknown,0.1158,APNIC,
36352,unknown,1.0,Friends,7
36352,unknown,0.61290324,ROVISTA,
14615,unknown,0.1152,APNIC,
14615,unknown,1.0,Friends,7
14615,unknown,1.0,ROVISTA,
13781,unknown,0.1108,APNIC,
11686,unknown,0.1042,APNIC,
11878,unknown,0.1036,APNIC,
29706,unknown,0.1,APNIC,
18558,unknown,0.09759999999999999,APNIC,
18558,unknown,0.61290324,ROVISTA,
6405,unknown,0.09699999999999999,APNIC,
6405,unknown,1.0,ROVISTA,
25645,unknown,0.0968,APNIC,
25645,unknown,1.0,ROVISTA,
54607,unknown,0.0956,APNIC,
54607,unknown,0.9677419,ROVISTA,
2914,unknown,0.09519999999999999,APNIC,
2914,unknown,1.0,Friends,7
2914,unknown,1.0,ROVISTA,
395559,unknown,0.0928,APNIC,
395559,unknown,0.96153843,ROVISTA,
2920,unknown,0.0926,APNIC,
2920,unknown,0.3548387,ROVISTA,
17378,unknown,0.08800000000000001,APNIC,
17378,unknown,0.3548387,ROVISTA,
395846,unknown,0.0868,APNIC,
22616,unknown,0.08460000000000001,APNIC,
22616,unknown,0.32258064,ROVISTA,
399252,unknown,0.08439999999999999,APNIC,
27288,unknown,0.0821,APNIC,
27288,unknown,1.0,ROVISTA,
55256,unknown,0.0801,APNIC,
55256,unknown,0.5483871,ROVISTA,
23138,unknown,0.0793,APNIC,
23138,unknown,0.22580644,ROVISTA,
51847,unknown,0.0771,APNIC,
36007,unknown,0.07690000000000001,APNIC,
36007,unknown,1.0,ROVISTA,
61317,unknown,0.0768,APNIC,
61317,unknown,1.0,Friends,2
61317,unknown,1.0,ROVISTA,
398343,unknown,0.0735,APNIC,
46193,unknown,0.07139999999999999,APNIC,
11789,unknown,0.0707,APNIC,
35986,unknown,0.0703,APNIC,
35986,unknown,1.0,ROVISTA,
396878,unknown,0.0687,APNIC,
11525,unknown,0.0676,APNIC,
11525,unknown,1.0,ROVISTA,
40285,unknown,0.0664,APNIC,
40285,unknown,0.9032258,ROVISTA,
19009,unknown,0.0662,APNIC,
19009,unknown,1.0,Friends,7
19009,unknown,1.0,ROVISTA,
35908,unknown,0.065,APNIC,
35908,unknown,1.0,ROVISTA,
8849,unknown,0.0636,APNIC,
3734,unknown,0.0635,APNIC,
3734,unknown,0.32258064,ROVISTA,
25687,unknown,0.0616,APNIC,
25687,unknown,0.2580645,ROVISTA,
36105,unknown,0.0611,APNIC,
205659,unknown,0.057999999999999996,APNIC,
133944,unknown,0.057699999999999994,APNIC,
55039,unknown,0.0567,APNIC,
396037,unknown,0.056100000000000004,APNIC,
396037,unknown,1.0,ROVISTA,
399081,unknown,0.054900000000000004,APNIC,
6364,unknown,0.0524,APNIC,
6364,unknown,1.0,Friends,7
6364,unknown,0.48387095,ROVISTA,
15221,unknown,0.052300000000000006,APNIC,
18978,unknown,0.0519,APNIC,
18978,unknown,0.38709676000000004,ROVISTA,
54578,unknown,0.0508,APNIC,
12167,unknown,0.0508,APNIC,
29900,unknown,0.049400000000000006,APNIC,
29900,unknown,1.0,ROVISTA,
12684,unknown,0.0492,APNIC,
12684,unknown,0.61290324,ROVISTA,
23024,unknown,0.0482,APNIC,
23024,unknown,0.19354838000000002,ROVISTA,
26793,unknown,0.048,APNIC,
399592,unknown,0.047599999999999996,APNIC,
19318,unknown,0.0458,APNIC,
398101,unknown,0.045700000000000005,APNIC,
395437,unknown,0.0455,APNIC,
27323,unknown,0.0455,APNIC,
15153,unknown,0.0452,APNIC,
15153,unknown,0.61290324,ROVISTA,
46887,unknown,0.044199999999999996,APNIC,
46887,unknown,1.0,Friends,7
46887,unknown,0.29032257,ROVISTA,
60725,unknown,0.044000000000000004,APNIC,
60725,unknown,0.22580644,ROVISTA,
53767,unknown,0.043,APNIC,
30860,unknown,0.0425,APNIC,
30860,unknown,0.9354838999999999,ROVISTA,
33132,unknown,0.039599999999999996,APNIC,
7253,unknown,0.0392,APNIC,
53274,unknown,0.039,APNIC,
2381,unknown,0.039,APNIC,
7973,unknown,0.0385,APNIC,
7973,unknown,1.0,ROVISTA,
35916,unknown,0.0366,APNIC,
35916,unknown,0.16129032,ROVISTA,
54290,unknown,0.035699999999999996,APNIC,
14956,unknown,0.0351,APNIC,
33387,unknown,0.0348,APNIC,
917,unknown,0.0345,APNIC,
917,unknown,9.9,Friends,5
55286,unknown,0.0344,APNIC,
26042,unknown,0.0344,APNIC,
2637,unknown,0.0333,APNIC,
2637,unknown,0.29032257,ROVISTA,
36827,unknown,0.0333,APNIC,
142111,unknown,0.0329,APNIC,
210781,unknown,0.0323,APNIC,
394380,unknown,0.031400000000000004,APNIC,
401307,unknown,0.030699999999999998,APNIC,
22353,unknown,0.0305,APNIC,
22353,unknown,1.0,ROVISTA,
396073,unknown,0.0304,APNIC,
3685,unknown,0.030299999999999997,APNIC,
3685,unknown,1.0,ROVISTA,
46692,unknown,0.029900000000000003,APNIC,
46449,unknown,0.029300000000000003,APNIC,
46449,unknown,1.0,ROVISTA,
54004,unknown,0.0291,APNIC,
19504,unknown,0.028900000000000002,APNIC,
19504,unknown,0.9354838999999999,ROVISTA,
30455,unknown,0.0286,APNIC,
212317,unknown,0.028399999999999998,APNIC,
25651,unknown,0.0278,APNIC,
25651,unknown,9.9,Friends,4
25651,unknown,0.19354838000000002,ROVISTA,
14315,unknown,0.0277,APNIC,
14315,unknown,1.0,ROVISTA,
18624,unknown,0.0276,APNIC,
18624,unknown,1.0,ROVISTA,
21769,unknown,0.0276,APNIC,
397630,unknown,0.0268,APNIC,
53667,unknown,0.026699999999999998,APNIC,
53667,unknown,9.9,Friends,5
53667,unknown,0.4516129,ROVISTA,
40564,unknown,0.026699999999999998,APNIC,
40564,unknown,1.0,ROVISTA,
22773,unknown,0.026699999999999998,APNIC,
22773,unknown,1.0,Friends,3
14265,unknown,0.0262,APNIC,
11847,unknown,0.025099999999999997,APNIC,
11847,unknown,1.0,ROVISTA,
3801,unknown,0.024700000000000003,APNIC,
557,unknown,0.0239,APNIC,
26703,unknown,0.023399999999999997,APNIC,
395658,unknown,0.0233,APNIC,
46844,unknown,0.0229,APNIC,
3701,unknown,0.0227,APNIC,
3701,unknown,0.12903225,ROVISTA,
22164,unknown,0.0226,APNIC,
393278,unknown,0.0226,APNIC,
396362,unknown,0.0216,APNIC,
272809,unknown,0.0216,APNIC,
59895,unknown,0.021099999999999997,APNIC,
59895,unknown,0.87096775,ROVISTA,
7155,unknown,0.021,APNIC,
36231,unknown,0.0207,APNIC,
11042,unknown,0.0202,APNIC,
62682,unknown,0.02,APNIC,
30671,unknown,0.02,APNIC,
33274,unknown,0.02,APNIC,
23470,unknown,0.0195,APNIC,
36351,unknown,0.0194,APNIC,
8100,unknown,0.0194,APNIC,
8100,unknown,0.38709676000000004,ROVISTA,
54113,unknown,0.019,APNIC,
18886,unknown,0.0189,APNIC,
33154,unknown,0.018799999999999997,APNIC,
33154,unknown,0.32258064,ROVISTA,
140224,unknown,0.018600000000000002,APNIC,
32875,unknown,0.018500000000000003,APNIC,
16628,unknown,0.0184,APNIC,
16628,unknown,0.87096775,ROVISTA,
11714,unknown,0.0184,APNIC,
11714,unknown,0.41935482999999996,ROVISTA,
20278,unknown,0.0182,APNIC,
20278,unknown,0.8064516,ROVISTA,
19108,unknown,0.0181,APNIC,
18779,unknown,0.018000000000000002,APNIC,
16895,unknown,0.0179,APNIC,
22693,unknown,0.0179,APNIC,
46805,unknown,0.0177,APNIC,
10367,unknown,0.0175,APNIC,
